항목ID,항목코드,항목코드명,,,
J_06_01_016#3,2,케이블/종편채널 TV광고,,,
J_06_01_016#3,3,TV VOD 광고,,,
J_06_01_016#3,4,라디오 광고,,,
J_06_01_016#3,5,신문 광고,,,
J_06_01_016#3,6,잡지 광고,,,
J_06_01_016#3,7,인터넷/모바일 광고,,,
J_06_01_016#3,8,옥외/대중교통 광고,,,
J_06_01_016#3,9,매장 내 광고/진열/점원,,,
J_06_01_016#3,10,관련 기사 및 뉴스,,,
J_06_01_016#3,11,인터넷 후기/리뷰,,,
J_06_01_016#3,12,주변 사람의 추천,,,
J_06_01_016#3,98,기타,,,
J_06_01_016#3,99,없음,,,
J_06_01_016#4,1,지상파채널 TV광고,,,
J_06_01_016#4,2,케이블/종편채널 TV광고,,,
J_06_01_016#4,3,TV VOD 광고,,,
J_06_01_016#4,4,라디오 광고,,,
J_06_01_016#4,5,신문 광고,,,
J_06_01_016#4,6,잡지 광고,,,
J_06_01_016#4,7,인터넷/모바일 광고,,,
J_06_01_016#4,8,옥외/대중교통 광고,,,
J_06_01_016#4,9,매장 내 광고/진열/점원,,,
J_06_01_016#4,10,관련 기사 및 뉴스,,,
J_06_01_016#4,11,인터넷 후기/리뷰,,,
J_06_01_016#4,12,주변 사람의 추천,,,
J_06_01_016#4,98,기타,,,
J_06_01_016#4,99,없음,,,
J_06_01_016#5,1,지상파채널 TV광고,,,
J_06_01_016#5,2,케이블/종편채널 TV광고,,,
J_06_01_016#5,3,TV VOD 광고,,,
J_06_01_016#5,4,라디오 광고,,,
J_06_01_016#5,5,신문 광고,,,
J_06_01_016#5,6,잡지 광고,,,
J_06_01_016#5,7,인터넷/모바일 광고,,,
J_06_01_016#5,8,옥외/대중교통 광고,,,
J_06_01_016#5,9,매장 내 광고/진열/점원,,,
J_06_01_016#5,10,관련 기사 및 뉴스,,,
J_06_01_016#5,11,인터넷 후기/리뷰,,,
J_06_01_016#5,12,주변 사람의 추천,,,
J_06_01_016#5,98,기타,,,
J_06_01_016#5,99,없음,,,
J_06_01_016#6,1,지상파채널 TV광고,,,
J_06_01_016#6,2,케이블/종편채널 TV광고,,,
J_06_01_016#6,3,TV VOD 광고,,,
J_06_01_016#6,4,라디오 광고,,,
J_06_01_016#6,5,신문 광고,,,
J_06_01_016#6,6,잡지 광고,,,
J_06_01_016#6,7,인터넷/모바일 광고,,,
J_06_01_016#6,8,옥외/대중교통 광고,,,
J_06_01_016#6,9,매장 내 광고/진열/점원,,,
J_06_01_016#6,10,관련 기사 및 뉴스,,,
J_06_01_016#6,11,인터넷 후기/리뷰,,,
J_06_01_016#6,12,주변 사람의 추천,,,
J_06_01_016#6,98,기타,,,
J_06_01_016#6,99,없음,,,
J_06_01_016#7,1,지상파채널 TV광고,,,
J_06_01_016#7,2,케이블/종편채널 TV광고,,,
J_06_01_016#7,3,TV VOD 광고,,,
J_06_01_016#7,4,라디오 광고,,,
J_06_01_016#7,5,신문 광고,,,
J_06_01_016#7,6,잡지 광고,,,
J_06_01_016#7,7,인터넷/모바일 광고,,,
J_06_01_016#7,8,옥외/대중교통 광고,,,
J_06_01_016#7,9,매장 내 광고/진열/점원,,,
J_06_01_016#7,10,관련 기사 및 뉴스,,,
J_06_01_016#7,11,인터넷 후기/리뷰,,,
J_06_01_016#7,12,주변 사람의 추천,,,
J_06_01_016#7,98,기타,,,
J_06_01_016#7,99,없음,,,
J_06_01_016#8,1,지상파채널 TV광고,,,
J_06_01_016#8,2,케이블/종편채널 TV광고,,,
J_06_01_016#8,3,TV VOD 광고,,,
J_06_01_016#8,4,라디오 광고,,,
J_06_01_016#8,5,신문 광고,,,
J_06_01_016#8,6,잡지 광고,,,
J_06_01_016#8,7,인터넷/모바일 광고,,,
J_06_01_016#8,8,옥외/대중교통 광고,,,
J_06_01_016#8,9,매장 내 광고/진열/점원,,,
J_06_01_016#8,10,관련 기사 및 뉴스,,,
J_06_01_016#8,11,인터넷 후기/리뷰,,,
J_06_01_016#8,12,주변 사람의 추천,,,
J_06_01_016#8,98,기타,,,
J_06_01_016#8,99,없음,,,
J_06_01_016#9,1,지상파채널 TV광고,,,
J_06_01_016#9,2,케이블/종편채널 TV광고,,,
J_06_01_016#9,3,TV VOD 광고,,,
J_06_01_016#9,4,라디오 광고,,,
J_06_01_016#9,5,신문 광고,,,
J_06_01_016#9,6,잡지 광고,,,
J_06_01_016#9,7,인터넷/모바일 광고,,,
J_06_01_016#9,8,옥외/대중교통 광고,,,
J_06_01_016#9,9,매장 내 광고/진열/점원,,,
J_06_01_016#9,10,관련 기사 및 뉴스,,,
J_06_01_016#9,11,인터넷 후기/리뷰,,,
J_06_01_016#9,12,주변 사람의 추천,,,
J_06_01_016#9,98,기타,,,
J_06_01_016#9,99,없음,,,
J_06_01_016#10,1,지상파채널 TV광고,,,
J_06_01_016#10,2,케이블/종편채널 TV광고,,,
J_06_01_016#10,3,TV VOD 광고,,,
J_06_01_016#10,4,라디오 광고,,,
J_06_01_016#10,5,신문 광고,,,
J_06_01_016#10,6,잡지 광고,,,
J_06_01_016#10,7,인터넷/모바일 광고,,,
J_06_01_016#10,8,옥외/대중교통 광고,,,
J_06_01_016#10,9,매장 내 광고/진열/점원,,,
J_06_01_016#10,10,관련 기사 및 뉴스,,,
J_06_01_016#10,11,인터넷 후기/리뷰,,,
J_06_01_016#10,12,주변 사람의 추천,,,
J_06_01_016#10,98,기타,,,
J_06_01_016#10,99,없음,,,
J_06_01_016#11,1,지상파채널 TV광고,,,
J_06_01_016#11,2,케이블/종편채널 TV광고,,,
J_06_01_016#11,3,TV VOD 광고,,,
J_06_01_016#11,4,라디오 광고,,,
J_06_01_016#11,5,신문 광고,,,
J_06_01_016#11,6,잡지 광고,,,
J_06_01_016#11,7,인터넷/모바일 광고,,,
J_06_01_016#11,8,옥외/대중교통 광고,,,
J_06_01_016#11,9,매장 내 광고/진열/점원,,,
J_06_01_016#11,10,관련 기사 및 뉴스,,,
J_06_01_016#11,11,인터넷 후기/리뷰,,,
J_06_01_016#11,12,주변 사람의 추천,,,
J_06_01_016#11,98,기타,,,
J_06_01_016#11,99,없음,,,
J_06_01_016#12,1,지상파채널 TV광고,,,
J_06_01_016#12,2,케이블/종편채널 TV광고,,,
J_06_01_016#12,3,TV VOD 광고,,,
J_06_01_016#12,4,라디오 광고,,,
J_06_01_016#12,5,신문 광고,,,
J_06_01_016#12,6,잡지 광고,,,
J_06_01_016#12,7,인터넷/모바일 광고,,,
J_06_01_016#12,8,옥외/대중교통 광고,,,
J_06_01_016#12,9,매장 내 광고/진열/점원,,,
J_06_01_016#12,10,관련 기사 및 뉴스,,,
J_06_01_016#12,11,인터넷 후기/리뷰,,,
J_06_01_016#12,12,주변 사람의 추천,,,
J_06_01_016#12,98,기타,,,
J_06_01_016#12,99,없음,,,
J_06_01_016#13,1,지상파채널 TV광고,,,
J_06_01_016#13,2,케이블/종편채널 TV광고,,,
J_06_01_016#13,3,TV VOD 광고,,,
J_06_01_016#13,4,라디오 광고,,,
J_06_01_016#13,5,신문 광고,,,
J_06_01_016#13,6,잡지 광고,,,
J_06_01_016#13,7,인터넷/모바일 광고,,,
J_06_01_016#13,8,옥외/대중교통 광고,,,
J_06_01_016#13,9,매장 내 광고/진열/점원,,,
J_06_01_016#13,10,관련 기사 및 뉴스,,,
J_06_01_016#13,11,인터넷 후기/리뷰,,,
J_06_01_016#13,12,주변 사람의 추천,,,
J_06_01_016#13,98,기타,,,
J_06_01_016#13,99,없음,,,
J_06_02_002,1,예,,,
J_06_02_002,2,아니오,,,
J_06_02_004,1,1주일에 1회 이상,,,
J_06_02_004,2,2-3주에 1회,,,
J_06_02_004,3,한 달에 1회,,,
J_06_02_004,4,2-3달에 1회,,,
J_06_02_004,5,이보다 드물게,,,
J_06_02_004,9,무응답,,,
J_06_02_006,1,떠먹는 요구르트,,,
J_06_02_006,2,마시는 발효유,,,
J_06_02_006,3,마시는 발효음료류 (유산균 음료),,,
J_06_02_006,9,무응답,,,
J_06_02_012,1, 가격,,,
J_06_02_012,2, 브랜드 이미지,,,
J_06_02_012,3, 광고,,,
J_06_02_012,4, 주위의 평판/입소문,,,
J_06_02_012,5, 회사 신뢰도,,,
J_06_02_012,6, 맛/향,,,
J_06_02_012,7, 영양성분,,,
J_06_02_012,8, 기능/효과,,,
J_06_02_012,9, 포장/용기 디자인,,,
J_06_02_012,10, 추가증정행사,,,
J_06_02_012,11," 매장(점원, 매장광고, 진열 등)",,,
J_06_02_012,98, 기타,,,
J_06_02_012,99, 없음,,,
J_06_02_013,1, 가격,,,
J_06_02_013,2, 브랜드 이미지,,,
J_06_02_013,3, 광고,,,
J_06_02_013,4, 주위의 평판/입소문,,,
J_06_02_013,5, 회사 신뢰도,,,
J_06_02_013,6, 맛/향,,,
J_06_02_013,7, 영양성분,,,
J_06_02_013,8, 기능/효과,,,
J_06_02_013,9, 포장/용기 디자인,,,
J_06_02_013,10, 추가증정행사,,,
J_06_02_013,11," 매장(점원, 매장광고, 진열 등)",,,
J_06_02_013,98, 기타,,,
J_06_02_013,99, 없음,,,
J_06_02_014,1,전혀 없음,,,
J_06_02_014,2,없음,,,
J_06_02_014,3,보통,,,
J_06_02_014,4,있음,,,
J_06_02_014,5,매우 있음,,,
J_06_02_015#1,1,지상파채널 TV광고,,,
J_06_02_015#1,2,케이블/종편채널 TV광고,,,
J_06_02_015#1,3,TV VOD 광고,,,
J_06_02_015#1,4,라디오 광고,,,
J_06_02_015#1,5,신문 광고,,,
J_06_02_015#1,6,잡지 광고,,,
J_06_02_015#1,7,인터넷/모바일 광고,,,
J_06_02_015#1,8,옥외/대중교통 광고,,,
J_06_02_015#1,9,매장 내 광고/진열/점원,,,
J_06_02_015#1,10,관련 기사 및 뉴스,,,
J_06_02_015#1,11,인터넷 후기/리뷰,,,
J_06_02_015#1,12,주변 사람의 추천,,,
J_06_02_015#1,98,기타,,,
J_06_02_015#1,99,없음,,,
J_06_02_015#2,1,지상파채널 TV광고,,,
J_06_02_015#2,2,케이블/종편채널 TV광고,,,
J_06_02_015#2,3,TV VOD 광고,,,
J_06_02_015#2,4,라디오 광고,,,
J_06_02_015#2,5,신문 광고,,,
J_06_02_015#2,6,잡지 광고,,,
J_06_02_015#2,7,인터넷/모바일 광고,,,
J_06_02_015#2,8,옥외/대중교통 광고,,,
J_06_02_015#2,9,매장 내 광고/진열/점원,,,
J_06_02_015#2,10,관련 기사 및 뉴스,,,
J_06_02_015#2,11,인터넷 후기/리뷰,,,
J_06_02_015#2,12,주변 사람의 추천,,,
J_06_02_015#2,98,기타,,,
J_06_02_015#2,99,없음,,,
J_06_02_015#3,1,지상파채널 TV광고,,,
J_06_02_015#3,2,케이블/종편채널 TV광고,,,
J_06_02_015#3,3,TV VOD 광고,,,
J_06_02_015#3,4,라디오 광고,,,
J_06_02_015#3,5,신문 광고,,,
J_06_02_015#3,6,잡지 광고,,,
J_06_02_015#3,7,인터넷/모바일 광고,,,
J_06_02_015#3,8,옥외/대중교통 광고,,,
J_06_02_015#3,9,매장 내 광고/진열/점원,,,
J_06_02_015#3,10,관련 기사 및 뉴스,,,
J_06_02_015#3,11,인터넷 후기/리뷰,,,
J_06_02_015#3,12,주변 사람의 추천,,,
J_06_02_015#3,98,기타,,,
J_06_02_015#3,99,없음,,,
J_06_02_015#4,1,지상파채널 TV광고,,,
J_06_02_015#4,2,케이블/종편채널 TV광고,,,
J_06_02_015#4,3,TV VOD 광고,,,
J_06_02_015#4,4,라디오 광고,,,
J_06_02_015#4,5,신문 광고,,,
J_06_02_015#4,6,잡지 광고,,,
J_06_02_015#4,7,인터넷/모바일 광고,,,
J_06_02_015#4,8,옥외/대중교통 광고,,,
J_06_02_015#4,9,매장 내 광고/진열/점원,,,
J_06_02_015#4,10,관련 기사 및 뉴스,,,
J_06_02_015#4,11,인터넷 후기/리뷰,,,
J_06_02_015#4,12,주변 사람의 추천,,,
J_06_02_015#4,98,기타,,,
J_06_02_015#4,99,없음,,,
J_06_02_015#5,1,지상파채널 TV광고,,,
J_06_02_015#5,2,케이블/종편채널 TV광고,,,
J_06_02_015#5,3,TV VOD 광고,,,
J_06_02_015#5,4,라디오 광고,,,
J_06_02_015#5,5,신문 광고,,,
J_06_02_015#5,6,잡지 광고,,,
J_06_02_015#5,7,인터넷/모바일 광고,,,
J_06_02_015#5,8,옥외/대중교통 광고,,,
J_06_02_015#5,9,매장 내 광고/진열/점원,,,
J_06_02_015#5,10,관련 기사 및 뉴스,,,
J_06_02_015#5,11,인터넷 후기/리뷰,,,
J_06_02_015#5,12,주변 사람의 추천,,,
J_06_02_015#5,98,기타,,,
J_06_02_015#5,99,없음,,,
J_06_02_015#6,1,지상파채널 TV광고,,,
J_06_02_015#6,2,케이블/종편채널 TV광고,,,
J_06_02_015#6,3,TV VOD 광고,,,
J_06_02_015#6,4,라디오 광고,,,
J_06_02_015#6,5,신문 광고,,,
J_06_02_015#6,6,잡지 광고,,,
J_06_02_015#6,7,인터넷/모바일 광고,,,
J_06_02_015#6,8,옥외/대중교통 광고,,,
J_06_02_015#6,9,매장 내 광고/진열/점원,,,
J_06_02_015#6,10,관련 기사 및 뉴스,,,
J_06_02_015#6,11,인터넷 후기/리뷰,,,
J_06_02_015#6,12,주변 사람의 추천,,,
J_06_02_015#6,98,기타,,,
J_06_02_015#6,99,없음,,,
J_06_02_015#7,1,지상파채널 TV광고,,,
J_06_02_015#7,2,케이블/종편채널 TV광고,,,
J_06_02_015#7,3,TV VOD 광고,,,
J_06_02_015#7,4,라디오 광고,,,
J_06_02_015#7,5,신문 광고,,,
J_06_02_015#7,6,잡지 광고,,,
J_06_02_015#7,7,인터넷/모바일 광고,,,
J_06_02_015#7,8,옥외/대중교통 광고,,,
J_06_02_015#7,9,매장 내 광고/진열/점원,,,
J_06_02_015#7,10,관련 기사 및 뉴스,,,
J_06_02_015#7,11,인터넷 후기/리뷰,,,
J_06_02_015#7,12,주변 사람의 추천,,,
J_06_02_015#7,98,기타,,,
J_06_02_015#7,99,없음,,,
J_06_02_015#8,1,지상파채널 TV광고,,,
J_06_02_015#8,2,케이블/종편채널 TV광고,,,
J_06_02_015#8,3,TV VOD 광고,,,
J_06_02_015#8,4,라디오 광고,,,
J_06_02_015#8,5,신문 광고,,,
J_06_02_015#8,6,잡지 광고,,,
J_06_02_015#8,7,인터넷/모바일 광고,,,
J_06_02_015#8,8,옥외/대중교통 광고,,,
J_06_02_015#8,9,매장 내 광고/진열/점원,,,
J_06_02_015#8,10,관련 기사 및 뉴스,,,
J_06_02_015#8,11,인터넷 후기/리뷰,,,
J_06_02_015#8,12,주변 사람의 추천,,,
J_06_02_015#8,98,기타,,,
J_06_02_015#8,99,없음,,,
J_06_02_015#9,1,지상파채널 TV광고,,,
J_06_02_015#9,2,케이블/종편채널 TV광고,,,
J_06_02_015#9,3,TV VOD 광고,,,
J_06_02_015#9,4,라디오 광고,,,
J_06_02_015#9,5,신문 광고,,,
J_06_02_015#9,6,잡지 광고,,,
J_06_02_015#9,7,인터넷/모바일 광고,,,
J_06_02_015#9,8,옥외/대중교통 광고,,,
J_06_02_015#9,9,매장 내 광고/진열/점원,,,
J_06_02_015#9,10,관련 기사 및 뉴스,,,
J_06_02_015#9,11,인터넷 후기/리뷰,,,
J_06_02_015#9,12,주변 사람의 추천,,,
J_06_02_015#9,98,기타,,,
J_06_02_015#9,99,없음,,,
J_06_02_015#10,1,지상파채널 TV광고,,,
J_06_02_015#10,2,케이블/종편채널 TV광고,,,
J_06_02_015#10,3,TV VOD 광고,,,
J_06_02_015#10,4,라디오 광고,,,
J_06_02_015#10,5,신문 광고,,,
J_06_02_015#10,6,잡지 광고,,,
J_06_02_015#10,7,인터넷/모바일 광고,,,
J_06_02_015#10,8,옥외/대중교통 광고,,,
J_06_02_015#10,9,매장 내 광고/진열/점원,,,
J_06_02_015#10,10,관련 기사 및 뉴스,,,
J_06_02_015#10,11,인터넷 후기/리뷰,,,
J_06_02_015#10,12,주변 사람의 추천,,,
J_06_02_015#10,98,기타,,,
J_06_02_015#10,99,없음,,,
J_06_02_015#11,1,지상파채널 TV광고,,,
J_06_02_015#11,2,케이블/종편채널 TV광고,,,
J_06_02_015#11,3,TV VOD 광고,,,
J_06_02_015#11,4,라디오 광고,,,
J_06_02_015#11,5,신문 광고,,,
J_06_02_015#11,6,잡지 광고,,,
J_06_02_015#11,7,인터넷/모바일 광고,,,
J_06_02_015#11,8,옥외/대중교통 광고,,,
J_06_02_015#11,9,매장 내 광고/진열/점원,,,
J_06_02_015#11,10,관련 기사 및 뉴스,,,
J_06_02_015#11,11,인터넷 후기/리뷰,,,
J_06_02_015#11,12,주변 사람의 추천,,,
J_06_02_015#11,98,기타,,,
J_06_02_015#11,99,없음,,,
J_06_02_015#12,1,지상파채널 TV광고,,,
J_06_02_015#12,2,케이블/종편채널 TV광고,,,
J_06_02_015#12,3,TV VOD 광고,,,
J_06_02_015#12,4,라디오 광고,,,
J_06_02_015#12,5,신문 광고,,,
J_06_02_015#12,6,잡지 광고,,,
J_06_02_015#12,7,인터넷/모바일 광고,,,
J_06_02_015#12,8,옥외/대중교통 광고,,,
J_06_02_015#12,9,매장 내 광고/진열/점원,,,
J_06_02_015#12,10,관련 기사 및 뉴스,,,
J_06_02_015#12,11,인터넷 후기/리뷰,,,
J_06_02_015#12,12,주변 사람의 추천,,,
J_06_02_015#12,98,기타,,,
J_06_02_015#12,99,없음,,,
J_06_02_015#13,1,지상파채널 TV광고,,,
J_06_02_015#13,2,케이블/종편채널 TV광고,,,
J_06_02_015#13,3,TV VOD 광고,,,
J_06_02_015#13,4,라디오 광고,,,
J_06_02_015#13,5,신문 광고,,,
J_06_02_015#13,6,잡지 광고,,,
J_06_02_015#13,7,인터넷/모바일 광고,,,
J_06_02_015#13,8,옥외/대중교통 광고,,,
J_06_02_015#13,9,매장 내 광고/진열/점원,,,
J_06_02_015#13,10,관련 기사 및 뉴스,,,
J_06_02_015#13,11,인터넷 후기/리뷰,,,
J_06_02_015#13,12,주변 사람의 추천,,,
J_06_02_015#13,98,기타,,,
J_06_02_015#13,99,없음,,,
J_06_02_017#1,1,지상파채널 TV광고,,,
J_06_02_017#1,2,케이블/종편채널 TV광고,,,
J_06_02_017#1,3,TV VOD 광고,,,
J_06_02_017#1,4,라디오 광고,,,
J_06_02_017#1,5,신문 광고,,,
J_06_02_017#1,6,잡지 광고,,,
J_06_02_017#1,7,인터넷/모바일 광고,,,
J_06_02_017#1,8,옥외/대중교통 광고,,,
J_06_02_017#1,9,매장 내 광고/진열/점원,,,
J_06_02_017#1,10,관련 기사 및 뉴스,,,
J_06_02_017#1,11,인터넷 후기/리뷰,,,
J_06_02_017#1,12,주변 사람의 추천,,,
J_06_02_017#1,98,기타,,,
J_06_02_017#1,99,없음,,,
J_06_02_017#2,1,지상파채널 TV광고,,,
J_06_02_017#2,2,케이블/종편채널 TV광고,,,
J_06_02_017#2,3,TV VOD 광고,,,
J_06_02_017#2,4,라디오 광고,,,
J_06_02_017#2,5,신문 광고,,,
J_06_02_017#2,6,잡지 광고,,,
J_06_02_017#2,7,인터넷/모바일 광고,,,
J_06_02_017#2,8,옥외/대중교통 광고,,,
J_06_02_017#2,9,매장 내 광고/진열/점원,,,
J_06_02_017#2,10,관련 기사 및 뉴스,,,
J_06_02_017#2,11,인터넷 후기/리뷰,,,
J_06_02_017#2,12,주변 사람의 추천,,,
J_06_02_017#2,98,기타,,,
J_06_02_017#2,99,없음,,,
J_06_02_017#3,1,지상파채널 TV광고,,,
J_06_02_017#3,2,케이블/종편채널 TV광고,,,
J_06_02_017#3,3,TV VOD 광고,,,
J_06_02_017#3,4,라디오 광고,,,
J_06_02_017#3,5,신문 광고,,,
J_06_02_017#3,6,잡지 광고,,,
J_06_02_017#3,7,인터넷/모바일 광고,,,
J_06_02_017#3,8,옥외/대중교통 광고,,,
J_06_02_017#3,9,매장 내 광고/진열/점원,,,
J_06_02_017#3,10,관련 기사 및 뉴스,,,
J_06_02_017#3,11,인터넷 후기/리뷰,,,
J_06_02_017#3,12,주변 사람의 추천,,,
J_06_02_017#3,98,기타,,,
J_06_02_017#3,99,없음,,,
J_06_02_017#4,1,지상파채널 TV광고,,,
J_06_02_017#4,2,케이블/종편채널 TV광고,,,
J_06_02_017#4,3,TV VOD 광고,,,
J_06_02_017#4,4,라디오 광고,,,
J_06_02_017#4,5,신문 광고,,,
J_06_02_017#4,6,잡지 광고,,,
J_06_02_017#4,7,인터넷/모바일 광고,,,
J_06_02_017#4,8,옥외/대중교통 광고,,,
J_06_02_017#4,9,매장 내 광고/진열/점원,,,
J_06_02_017#4,10,관련 기사 및 뉴스,,,
J_06_02_017#4,11,인터넷 후기/리뷰,,,
J_06_02_017#4,12,주변 사람의 추천,,,
J_06_02_017#4,98,기타,,,
J_06_02_017#4,99,없음,,,
J_06_02_017#5,1,지상파채널 TV광고,,,
J_06_02_017#5,2,케이블/종편채널 TV광고,,,
J_06_02_017#5,3,TV VOD 광고,,,
J_06_02_017#5,4,라디오 광고,,,
J_06_02_017#5,5,신문 광고,,,
J_06_02_017#5,6,잡지 광고,,,
J_06_02_017#5,7,인터넷/모바일 광고,,,
J_06_02_017#5,8,옥외/대중교통 광고,,,
J_06_02_017#5,9,매장 내 광고/진열/점원,,,
J_06_02_017#5,10,관련 기사 및 뉴스,,,
J_06_02_017#5,11,인터넷 후기/리뷰,,,
J_06_02_017#5,12,주변 사람의 추천,,,
J_06_02_017#5,98,기타,,,
J_06_02_017#5,99,없음,,,
J_06_02_017#6,1,지상파채널 TV광고,,,
J_06_02_017#6,2,케이블/종편채널 TV광고,,,
J_06_02_017#6,3,TV VOD 광고,,,
J_06_02_017#6,4,라디오 광고,,,
J_06_02_017#6,5,신문 광고,,,
J_06_02_017#6,6,잡지 광고,,,
J_06_02_017#6,7,인터넷/모바일 광고,,,
J_06_02_017#6,8,옥외/대중교통 광고,,,
J_06_02_017#6,9,매장 내 광고/진열/점원,,,
J_06_02_017#6,10,관련 기사 및 뉴스,,,
J_06_02_017#6,11,인터넷 후기/리뷰,,,
J_06_02_017#6,12,주변 사람의 추천,,,
J_06_02_017#6,98,기타,,,
J_06_02_017#6,99,없음,,,
J_06_02_017#7,1,지상파채널 TV광고,,,
J_06_02_017#7,2,케이블/종편채널 TV광고,,,
J_06_02_017#7,3,TV VOD 광고,,,
J_06_02_017#7,4,라디오 광고,,,
J_06_02_017#7,5,신문 광고,,,
J_06_02_017#7,6,잡지 광고,,,
J_06_02_017#7,7,인터넷/모바일 광고,,,
J_06_02_017#7,8,옥외/대중교통 광고,,,
J_06_02_017#7,9,매장 내 광고/진열/점원,,,
J_06_02_017#7,10,관련 기사 및 뉴스,,,
J_06_02_017#7,11,인터넷 후기/리뷰,,,
J_06_02_017#7,12,주변 사람의 추천,,,
J_06_02_017#7,98,기타,,,
J_06_02_017#7,99,없음,,,
J_06_02_017#8,1,지상파채널 TV광고,,,
J_06_02_017#8,2,케이블/종편채널 TV광고,,,
J_06_02_017#8,3,TV VOD 광고,,,
J_06_02_017#8,4,라디오 광고,,,
J_06_02_017#8,5,신문 광고,,,
J_06_02_017#8,6,잡지 광고,,,
J_06_02_017#8,7,인터넷/모바일 광고,,,
J_06_02_017#8,8,옥외/대중교통 광고,,,
J_06_02_017#8,9,매장 내 광고/진열/점원,,,
J_06_02_017#8,10,관련 기사 및 뉴스,,,
J_06_02_017#8,11,인터넷 후기/리뷰,,,
J_06_02_017#8,12,주변 사람의 추천,,,
J_06_02_017#8,98,기타,,,
J_06_02_017#8,99,없음,,,
J_06_02_017#9,1,지상파채널 TV광고,,,
J_06_02_017#9,2,케이블/종편채널 TV광고,,,
J_06_02_017#9,3,TV VOD 광고,,,
J_06_02_017#9,4,라디오 광고,,,
J_06_02_017#9,5,신문 광고,,,
J_06_02_017#9,6,잡지 광고,,,
J_06_02_017#9,7,인터넷/모바일 광고,,,
J_06_02_017#9,8,옥외/대중교통 광고,,,
J_06_02_017#9,9,매장 내 광고/진열/점원,,,
J_06_02_017#9,10,관련 기사 및 뉴스,,,
J_06_02_017#9,11,인터넷 후기/리뷰,,,
J_06_02_017#9,12,주변 사람의 추천,,,
J_06_02_017#9,98,기타,,,
J_06_02_017#9,99,없음,,,
J_06_02_017#10,1,지상파채널 TV광고,,,
J_06_02_017#10,2,케이블/종편채널 TV광고,,,
J_06_02_017#10,3,TV VOD 광고,,,
J_06_02_017#10,4,라디오 광고,,,
J_06_02_017#10,5,신문 광고,,,
J_06_02_017#10,6,잡지 광고,,,
J_06_02_017#10,7,인터넷/모바일 광고,,,
J_06_02_017#10,8,옥외/대중교통 광고,,,
J_06_02_017#10,9,매장 내 광고/진열/점원,,,
J_06_02_017#10,10,관련 기사 및 뉴스,,,
J_06_02_017#10,11,인터넷 후기/리뷰,,,
J_06_02_017#10,12,주변 사람의 추천,,,
J_06_02_017#10,98,기타,,,
J_06_02_017#10,99,없음,,,
J_06_02_017#11,1,지상파채널 TV광고,,,
J_06_02_017#11,2,케이블/종편채널 TV광고,,,
J_06_02_017#11,3,TV VOD 광고,,,
J_06_02_017#11,4,라디오 광고,,,
J_06_02_017#11,5,신문 광고,,,
J_06_02_017#11,6,잡지 광고,,,
J_06_02_017#11,7,인터넷/모바일 광고,,,
J_06_02_017#11,8,옥외/대중교통 광고,,,
J_06_02_017#11,9,매장 내 광고/진열/점원,,,
J_06_02_017#11,10,관련 기사 및 뉴스,,,
J_06_02_017#11,11,인터넷 후기/리뷰,,,
